tip_id,week,day,category,tip_short_fr,tip_long_fr,tip_short_ar,tip_long_ar,tip_short_en,tip_long_en,sources
tip_w40_d02,40,2,sante,C'est la semaine du terme (DPA) !,"Pourquoi ? ta santé influence directement celle de bébé ✅ Aujourd’hui : suis le conseil du jour et écoute ton corps 🚩 Consultez si : douleur forte, saignement, vomissements incoercibles, malaise",هذا أسبوع الموعد (DPA)!,لماذا؟ صحتكِ تدعم صحة طفلك مباشرة ✅ اليوم: اتبعي نصيحة اليوم واصغي لجسمك 🚩 راجعي الطبيب إذا: ألم قوي، نزف، تقيؤ مستمر، إغماء,It's due date week!,"Why? your health directly supports baby’s health ✅ Today: follow today’s advice and listen to your body 🚩 Seek care if: strong pain, bleeding, unstoppable vomiting, fainting",internal
tip_w40_d03,40,3,sante,Bébé ne bouge pas moins ! Surveillez.,"Pourquoi ? ta santé influence directement celle de bébé ✅ Aujourd’hui : suis le conseil du jour et écoute ton corps 🚩 Consultez si : douleur forte, saignement, vomissements incoercibles, malaise",الطفل لا يتحرك أقل! راقبي.,لماذا؟ صحتكِ تدعم صحة طفلك مباشرة ✅ اليوم: اتبعي نصيحة اليوم واصغي لجسمك 🚩 راجعي الطبيب إذا: ألم قوي، نزف، تقيؤ مستمر، إغماء,Baby doesn't move less! Watch.,"Why? your health directly supports baby’s health ✅ Today: follow today’s advice and listen to your body 🚩 Seek care if: strong pain, bleeding, unstoppable vomiting, fainting",ACOG
tip_w40_d04,40,4,preparation,Rendez-vous jour du terme prévu ?,"Pourquoi ? ces étapes t’aident à anticiper et à vivre la grossesse sereinement ✅ Aujourd’hui : note cette info et prépare la prochaine étape 💡 À retenir : chaque grossesse est unique, ajuste avec ton médecin",موعد يوم الولادة المتوقع؟,لماذا؟ هذه الخطوات تساعدك على الاستعداد بهدوء ✅ اليوم: سجّلي هذه المعلومة وجهّزي الخطوة التالية 💡 تذكّري: كل حمل مختلف، وسيتم التعديل مع طبيبك,Appointment on due date?,Why? these steps help you plan calmly ✅ Today: note this in the app and plan the next step 💡 Remember: every pregnancy is unique—adjust with your clinician,internal
tip_w40_d05,40,5,bien_etre,"Détendez-vous, l'ocytocine (hormone) aime le calme.","Pourquoi ? le bien‑être réduit le stress et aide ton corps à s’adapter ✅ Aujourd’hui : accorde‑toi 10–20 min de repos ou de douceur 💛 Normal si : fatigue, émotions variables, besoin de ralentir",استرخي، الأوكسيتوسين يحب الهدوء.,لماذا؟ الراحة تقلل التوتر وتساعد جسمك على التكيّف ✅ اليوم: امنحي نفسكِ 10–20 دقيقة راحة أو عناية 💛 طبيعي إذا: تعب، تقلبات مزاج، حاجة للهدوء,"Relax, oxytocin loves calm.","Why? well‑being lowers stress and helps your body adapt ✅ Today: give yourself 10–20 min of rest or kindness 💛 Normal if: fatigue, mood shifts, need to slow down",Physio
tip_w40_d06,40,6,nutrition,Restez hydratée pour le travail.,Pourquoi ? une alimentation équilibrée nourrit bébé et limite les symptômes ✅ Aujourd’hui : ajoute un aliment clé lié au tip 💡 Astuce : mange en petites portions si nausées,ابقي رطبة للمخاض.,لماذا؟ الغذاء المتوازن يغذي الطفل ويخفف الأعراض ✅ اليوم: أضيفي طعاماً مفيداً مرتبطاً بالنصيحة 💡 نصيحة: كلي كميات صغيرة إذا كان لديكِ غثيان,Stay hydrated for labor.,Why? balanced food nourishes baby and eases symptoms ✅ Today: add a key food tied to the tip 💡 Tip: eat small portions if nauseous,ACOG
tip_w40_d07,40,7,motivation,Bon accouchement ! Vous êtes une guerrière.,"tu arrives au bout : ton corps sait faire ✅ Aujourd’hui : respire, entoure‑toi, avance heure par heure 💛 Vous pouvez vous dire : “Je suis prête, pas parfaite.”",ولادة سعيدة! أنت محاربة.,أنتِ على وشك النهاية وجسمك يعرف ما يفعل ✅ اليوم: تنفسّي وكوني مع من تحبين وخذيها ساعة بساعة 💛 قولي لنفسك: «أنا مستعدة، لستُ بحاجة للكمال.»,Happy birth! You are a warrior.,"you’re almost there—your body knows what to do ✅ Today: breathe, surround yourself, go hour by hour 💛 Tell yourself: “I’m ready, not perfect.”",internal
tip_w41_d01,41,1,bien_etre,Toujours là ? C'est normal !,"Bébé prend son temps, c'est fréquent pour un premier ✅ Aujourd’hui : profitez de ce calme avant la tempête 💛 Rassurez-vous : il finira par sortir, c'est promis !",لا تزالين هنا؟ هذا طبيعي!,"الطفل يأخذ وقته، هذا شائع للطفل الأول ✅ اليوم: استمتعي بهذا الهدوء قبل العاصفة 💛 اطمئني: سيخرج في النهاية، نعدك!",Still here? It's normal!,"Baby is taking time, common for a first ✅ Today: enjoy this calm before the storm 💛 Rest assured: they will come out eventually!",internal
tip_w41_d02,41,2,sante,Le Monitoring : Rassurez-vous.,"C'est le rendez-vous pour écouter le cœur de bébé ✅ Aujourd’hui : posez toutes vos questions à la sage-femme 💡 Info : on vérifie aussi qu'il y a assez de liquide amniotique",المراقبة: اطمئني.,"موعد سماع نبض الطفل ✅ اليوم: اطرحي كل أسئلتك على القابلة 💡 معلومة: نتحقق أيضاً من كمية السائل الأمنيوسي",Monitoring: Be reassured.,"Appointment to hear baby's heart ✅ Today: ask the midwife all your questions 💡 Info: we also check amniotic fluid levels",CNGOF
tip_w41_d03,41,3,preparation,Bougez pour aider bébé.,"La marche et le ballon aident bébé à descendre ✅ Aujourd’hui : 30 minutes de marche tranquille ou de danse douce 💡 Astuce : la gravité est votre meilleure amie",تحركي لمساعدة الطفل.,"المشي والكرة يساعدان الطفل على النزول ✅ اليوم: 30 دقيقة مشي هادئ أو رقص خفيف 💡 نصيحة: الجاذبية هي أفضل صديق لك",Move to help baby.,"Walking and ball help baby descend ✅ Today: 30 mins gentle walk or dance 💡 Tip: gravity is your best friend",internal
tip_w41_d04,41,4,bien_etre,Patience, patience...,"L'attente est dure psychologiquement ✅ Aujourd’hui : coupez le téléphone si les messages 'Alors ?' vous agacent 💛 Mantra : Chaque jour de plus est un jour de maturité en plus",صبر، صبر...,"الانتظار صعب نفسياً ✅ اليوم: أغلقي الهاتف إذا كانت رسائل 'هل ولدت؟' تزعجك 💛 شعار: كل يوم إضافي هو يوم نضج إضافي",Patience, patience...,"Waiting is mentally hard ✅ Today: turn off phone if 'Any news?' texts annoy you 💛 Mantra: Every extra day is extra maturity",internal
tip_w41_d05,41,5,sante,Faux travail ou vrai ?,"Les contractions irrégulières sont fréquentes ✅ Aujourd’hui : prenez un bain chaud, si ça s'arrête, c'est du faux travail 💡 À savoir : le vrai travail s'intensifie avec le temps",مخاض كاذب أم حقيقي؟,"التقلصات غير المنتظمة شائعة ✅ اليوم: خذي حماماً دافئاً، إذا توقف، فهو كاذب 💡 للعلم: المخاض الحقيقي يشتد مع الوقت",False or real labor?,"Irregular contractions are common ✅ Today: take a warm bath, if it stops, it's false labor 💡 Note: real labor intensifies over time",internal
tip_w41_d06,41,6,bien_etre,On se fait plaisir.,"Derniers moments à deux ou en solo ✅ Aujourd’hui : un bon repas, un film, un massage... faites-vous du bien 💛 Idée : C'est le moment de manger ce que vous aimez",دللي نفسك.,"لحظات أخيرة وحدك أو مع زوجك ✅ اليوم: وجبة جيدة، فيلم، تدليك... افعلي ما يسعدك 💛 فكرة: وقت أكل ما تحبين",Treat yourself.,"Last moments solo or as a couple ✅ Today: good meal, movie, massage... feel good 💛 Idea: Time to eat what you love",internal
tip_w41_d07,41,7,sante,Le terme dépassé.,"Demain, on change de catégorie médicale ✅ Aujourd’hui : préparez-vous mentalement à une éventuelle induction 💡 Info : le dépassement de terme est très surveillé",تجاوز الموعد.,"غداً، نغير الفئة الطبية ✅ اليوم: استعدي نفسياً لاحتمال التحريض 💡 معلومة: تجاوز الموعد يخضع لمراقبة مشددة",Post-term.,"Tomorrow, medical category changes ✅ Today: mentally prepare for potential induction 💡 Info: post-term is closely monitored",ACOG
tip_w42_d01,42,1,sante,Le déclenchement médical.,"Parfois nécessaire pour la santé de bébé ✅ Aujourd’hui : discutez des méthodes (gel, ballonnet) avec l'équipe 💡 Rappel : le but est d'avoir un bébé en bonne santé",التحريض الطبي.,"أحياناً ضروري لصحة الطفل ✅ اليوم: ناقشي الطرق (جل، بالون) مع الفريق 💡 تذكير: الهدف هو طفل بصحة جيدة",Medical induction.,"Sometimes needed for baby's health ✅ Today: discuss methods (gel, balloon) with the team 💡 Reminder: goal is a healthy baby",CNGOF
tip_w42_d02,42,2,bien_etre,Confiance en l'équipe.,"Ils ont l'habitude, laissez-vous guider ✅ Aujourd’hui : visualisez votre équipe médicale comme des alliés 💛 Conseil : n'hésitez pas à dire si vous avez mal",ثقة في الفريق.,"هم معتادون، دعيهم يوجهونك ✅ اليوم: تخيلي فريقك الطبي كحلفاء 💛 نصيحة: لا تترددي في القول إذا تألمت",Trust the team.,"They are used to it, let them guide you ✅ Today: visualize medical team as allies 💛 Tip: speak up if you are in pain",internal
tip_w42_d03,42,3,preparation,Le rôle du papa.,"Il est votre ancre et votre porte-parole ✅ Aujourd’hui : rappelez-lui ce qui est important pour vous (musique, lumière) 💡 Astuce : il peut gérer les visites et le téléphone",دور الأب.,"هو مرساتك والمتحدث باسمك ✅ اليوم: ذكريه بما يهمك (موسيقى، إضاءة) 💡 نصيحة: يمكنه إدارة الزيارات والهاتف",Dad's role.,"He is your anchor and spokesperson ✅ Today: remind him what matters (music, light) 💡 Tip: he can handle visits and phone",internal
tip_w42_d04,42,4,bien_etre,Visualisez la rencontre.,"Bientôt bébé sera dans vos bras ✅ Aujourd’hui : fermez les yeux et imaginez son odeur, sa peau 💛 Motivation : c'est la dernière ligne droite !",تخيلي اللقاء.,"قريباً سيكون الطفل بين ذراعيك ✅ اليوم: أغمضي عينيك وتخيلي رائحته، بشرته 💛 تحفيز: إنها المرحلة الأخيرة!",Visualize the meeting.,"Soon baby will be in your arms ✅ Today: close eyes and imagine smell, skin 💛 Motivation: final stretch!",internal
tip_w42_d05,42,5,sante,Derniers instants.,"Profitez de votre ventre une dernière fois ✅ Aujourd’hui : parlez à bébé, dites-lui que vous êtes prête 💡 Émotion : ce lien in-utero est unique, dites-lui au revoir",اللحظات الأخيرة.,"استمتعي ببطنك لآخر مرة ✅ اليوم: تحدثي للطفل، قولي له أنك مستعدة 💡 عاطفة: هذا الرابط داخل الرحم فريد، ودعيه",Last moments.,"Enjoy your belly one last time ✅ Today: talk to baby, say you are ready 💡 Emotion: this in-utero bond is unique, say goodbye",internal
tip_w42_d06,42,6,preparation,La valise, encore ?,"Vérifiez les snacks et la monnaie ! ✅ Aujourd’hui : ajoutez une bouteille d'eau et de quoi grignoter pour le papa 💡 Pratique : chargeur de téléphone ?",الحقيبة، مجدداً؟,"تحققي من الوجبات الخفيفة والنقود! ✅ اليوم: أضيفي زجاجة ماء وشيء للأكل للأب 💡 عملي: شاحن الهاتف؟",The bag, again?,"Check snacks and coins! ✅ Today: add water bottle and snacks for dad 💡 Practical: phone charger?",internal
